Order ID,Order Date,Customer ID,Customer Segment,Sales Channel,Region,Product ID,Category,Product Name,Unit Price,Quantity,Discount Pct,Revenue,Inventory On Hand,Reorder Level
O50940,2025-09-23,C10255,Repeat,Mobile App,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,$218.00,126.0,41
O50941,2025-10-15,C10198,New,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,111.15,198.0,49
O50942,2025-05-15,C10060,New,Web,West,P1005,bottoms,Weekend Skirt,109.0,1,0.05,103.55,125.0,41
O50943,2025-05-14,C10396,VIP,Email Campaign,South,P1008,Outerwear,Transit Coat,218.0,2,0.1,392.4,252.0,47
O50943,2025-05-14,C10396,VIP,Email Campaign,South,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,267.0,79
O50943,2025-05-14,C10396,VIP,Email Campaign,South,P1007,Outerwear,Layer Jacket,196.0,2,0.1,352.8,190.0,40
O50944,2025-08-17,C10360,Repeat,Email Campaign,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.15,144.5,265.0,79
O50944,2025-08-17,C10360,Repeat,Email Campaign,South,P1002,Tops,Everyday Shirt,71.0,1,0.2,56.8,78.0,67
O50944,2025-08-17,C10360,Repeat,Email Campaign,South,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,189.0,40
O50945,2025-11-10,C10109,New,Mobile App,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,253.0,77
O50946,2025-12-22,C10146,VIP,Web,South,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,80.0,79
O50947,2025-04-13,C10251,New,Web,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,119.0,49
O50948,2025-03-11,C10062,Repeat,Organic Search,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,199.0,75
O50949,2025-08-20,C10037,VIP,Mobile App,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,263.0,79
O50950,2025-08-16,C10088,Repeat,Web,Midwest,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,188.0,40
O50950,2025-08-16,C10088,Repeat,Web,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,124.0,41
O50951,2025-12-16,C10044,Repeat,Paid Social,South,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,79.0,79
O50951,2025-12-16,C10044,Repeat,PAID SOCIAL,South,P1013,Loungewear,Relaxed Jogger,91.8,1,0.1,82.62,262.0,79
O50952,2025-12-08,C10163,Repeat,Web,South,P1012,Loungewear,Soft Set,84.24,1,0.1,75.82,229.0,81
O50952,2025-12-08,C10163,Repeat,Web,South,P1008,Outerwear,Transit Coat,252.88,1,0.1,227.59,251.0,47
O50953,2025-12-30,C10177,New,Mobile App,Midwest,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,197.0,75
O50954,2025-10-09,C10033,VIP,Web,West,P1000,Tops,Classic Tee,78.0,4,0.05,296.4,115.0,49
O50955,2025-05-29,C10277,Repeat,Mobile App,West,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,77.0,67
O50956,2025-03-22,C10153,Repeat,Paid Social,Midwest,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,211.0,79
O50957,2025-07-05,C10406,Repeat,Paid Social,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,197.0,49
O50957,2025-07-05,C10406,Repeat,Paid Social,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.05,142.5,291.0,51
O50958,2025-04-25,C10260,New,Organic Search,South,P1003,Bottoms,Tailored Pant,89.0,3,0.1,240.3,264.0,61
O50959,2025-04-13,C10062,Repeat,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,290.0,51
O50960,2025-03-13,C10405,VIP,Organic Search,West,P1002,tops,Everyday Shirt,71.0,1,0.1,63.9,76.0,67
O50960,2025-03-13,C10405,VIP,Organic Search,West,P1009,Dresses,Wrap Dress,160.0,2,0.1,288.0,122.0,40
O50961,2025-09-10,C10121,Repeat,WEB,Northeast,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,171.0,72
O50961,2025-09-10,C10121,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,$111.15,196.0,49
O50962,2025-07-04,C10013,Repeat,Organic Search,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.1,142.13,252.0,77
O50963,2025-10-21,C10283,VIP,PAID SOCIAL,West,P1007,Outerwear,Layer Jacket,227.36,2,0.05,431.98,186.0,40
O50964,2025-08-28,C10188,VIP,Email Campaign,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.15,132.6,227.0,81
O50965,2025-10-10,C10411,Repeat,Organic Search,West,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,263.0,61
O50965,2025-10-10,C10411,Repeat,Organic Search,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.15,147.9,289.0,51
O50966,2025-11-10,C10066,Repeat,Paid Social,South,P1000,Tops,Classic Tee,78.0,1,0.05,74.1,114.0,49
O50966,2025-11-10,C10066,Repeat,Paid Social,South,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,196.0,75
O50967,2025-02-03,C10044,Repeat,Web,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.1,$144.00,121.0,40
O50968,2025-07-23,C10158,Repeat,Paid Social,South,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,195.0,75
O50969,2025-09-03,C10367,Repeat,Organic Search,South,P1009,Dresses,Wrap Dress,160.0,2,0.0,$320.00,119.0,40
O50970,2025-07-30,C10269,Repeat,Paid Social,West,P1009,Dresses,Wrap Dress,179.2,1,0.05,170.24,118.0,40
O50970,2025-07-30,C10269,Repeat,Paid Social,West,P1004,Bottoms,Easy Trouser,116.0,3,0.1,313.2,208.0,79
O50971,2025-07-29,C10393,VIP,Mobile App,South,P1008,Outerwear,Transit Coat,218.0,1,0.2,174.4,250.0,47
O50972,2025-02-07,C10294,Repeat,Organic Search,Northeast,P1010,Dresses,Shift Dress,142.0,2,0.05,269.8,193.0,75
O50972,2025-02-07,C10294,Repeat,Organic Search,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,251.0,77
O50973,2025-06-12,C10064,Repeat,Web,South,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,192.0,75
O50974,2025-02-07,C10328,New,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,2,0.1,208.8,206.0,79
O50975,2025-08-27,C10230,VIP,Mobile App,Midwest,P1007,Outerwear,Layer Jacket,196.0,3,,558.6,183.0,40
O50975,2025-08-27,C10230,VIP,Mobile App,Midwest,P1014,loungewear,Cozy Hoodie,117.0,1,0.05,111.15,195.0,49
O50976,2025-09-22,C10348,VIP,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,205.0,79
O50977,2025-03-07,C10176,Repeat,Organic Search,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,204.0,79
O50978,2025-10-10,C10399,Repeat,Email Campaign,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,288.0,51
O50979,2025-10-28,C10327,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,3,0.15,158.1,168.0,72
O50980,2025-03-08,C10093,New,Organic Search,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,250.0,77
O50981,2025-09-15,C10221,Repeat,Web,Northeast,P1010,dresses,Shift Dress,142.0,1,0.0,142.0,191.0,75
O50982,2025-03-05,C10028,VIP,Organic Search,South,P1001,Tops,Air Tunic,62.0,1,,62.0,167.0,72
O50983,2025-03-20,C10265,Repeat,Web,South,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,117.0,40
O50984,2025-03-26,C10155,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,$116.00,203.0,79
O50984,2025-03-26,C10155,Repeat,Mobile App,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,75.0,67
O50984,2025-03-26,C10155,Repeat,Mobile App,Northeast,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,287.0,51
O50985,2025-06-15,C10082,Repeat,Web,Midwest,P1009,Dresses,Wrap Dress,179.2,1,0.0,179.2,116.0,40
O50986,2025-04-26,C10363,Repeat,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,286.0,51
O50987,2025-09-23,C10177,Repeat,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.05,$152.00,115.0,40
O50987,2025-09-23,C10177,Repeat,Web,West,P1007,Outerwear,Layer Jacket,227.36,2,0.05,431.98,181.0,40
O50987,2025-09-23,C10177,Repeat,Web,West,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,190.0,75
O50988,2025-02-10,C10145,New,Mobile App,South,P1000,Tops,Classic Tee,78.0,2,0.15,132.6,112.0,49
O50989,2025-04-11,C10128,Repeat,Web,West,P1007,Outerwear,Layer Jacket,196.0,3,0.0,588.0,178.0,40
O50989,2025-04-11,C10128,Repeat,Web,West,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,249.0,47
O50990,2025-10-10,C10325,VIP,Organic Search,Northeast,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,248.0,47
O50991,2025-03-06,C10140,Repeat,Paid Social,Midwest,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,249.0,77
O50992,2025-06-05,C10320,Repeat,Organic Search,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,202.0,79
O50993,2025-10-01,C10314,Repeat,Email Campaign,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.2,68.0,261.0,79
O50994,2025-09-15,C10047,Repeat,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,1,0.05,215.99,177.0,40
O50995,2025-03-28,C10328,VIP,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,73.0,67
O50995,2025-03-28,C10328,VIP,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,3,0.1,229.5,258.0,79
O50996,2025-10-25,C10303,VIP,Mobile App,South,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,166.0,72
O50996,2025-10-25,C10303,VIP,Mobile App,South,P1009,Dresses,Wrap Dress,160.0,2,0.0,320.0,113.0,40
O50997,2025-03-29,C10078,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,3,0.0,327.0,121.0,41
O50998,2025-11-16,C10337,VIP,Mobile App,Midwest,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,261.0,61
O50998,2025-11-16,C10337,VIP,Mobile App,Midwest,P1008,Outerwear,Transit Coat,252.88,1,0.05,240.24,247.0,47
O50999,2025-11-06,C10368,New,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,1,0.05,110.2,201.0,79
O51000,2025-10-16,C10172,Repeat,Web,Northeast,P1000,Tops,Classic Tee,78.0,2,0.0,156.0,110.0,49
O51001,2025-01-15,C10021,New,Organic Search,West,P1010,dresses,Shift Dress,142.0,3,0.1,383.4,187.0,75
O51001,2025-01-15,C10021,New,Organic Search,West,P1013,Loungewear,Relaxed Jogger,91.8,1,0.0,91.8,257.0,79
O51001,2025-01-15,C10021,New,ORGANIC SEARCH,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,200.0,79
O51002,2025-01-24,C10041,New,Web,South,P1008,Outerwear,Transit Coat,218.0,1,0.2,174.4,246.0,47
O51002,2025-01-24,C10041,New,Web,South,P1013,Loungewear,Relaxed Jogger,91.8,4,0.0,367.2,253.0,79
O51002,2025-01-24,C10041,New,Web,South,P1007,Outerwear,Layer Jacket,196.0,3,0.0,588.0,174.0,40
O51003,2025-10-23,C10328,VIP,Web,West,P1001,Tops,Air Tunic,62.0,2,0.05,117.8,164.0,72
O51004,2025-11-30,C10135,Repeat,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,198.0,79
O51004,2025-11-30,C10135,Repeat,Mobile App,South,P1007,Outerwear,Layer Jacket,227.36,1,0.15,193.26,173.0,40
O51004,2025-11-30,C10135,Repeat,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,186.0,75
O51005,2025-10-20,C10107,Repeat,Email Campaign,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,285.0,51
O51006,2025-11-13,C10213,New,Paid Social,Northeast,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,184.0,75
O51007,2025-01-16,C10327,New,Organic Search,South,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,245.0,47
O51007,2025-01-16,C10327,New,Organic Search,South,P1001,Tops,Air Tunic,62.0,4,0.05,235.6,160.0,72
O51008,2025-11-18,C10254,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,119.0,41
O51009,2025-05-29,C10279,Repeat,Email Campaign,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,248.0,77
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1011,Dresses,Travel Dress,157.92,1,0.2,126.34,247.0,77
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,226.0,81
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1000,Tops,Classic Tee,78.0,3,0.1,210.6,107.0,49
O51011,2025-05-06,C10247,Repeat,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.15,60.35,72.0,67
O51012,2025-12-17,C10412,Repeat,Web,West,P1003,Bottoms,Tailored Pant,89.0,3,0.0,$267.00,258.0,61
O51013,2025-06-02,C10207,Repeat,Web,South,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,171.0,40
O51014,2025-02-07,C10232,New,Organic Search,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,1,0.2,101.09,194.0,49
O51015,2025-01-31,C10352,New,Organic Search,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,112.0,40
O51015,2025-01-31,C10352,New,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,91.8,2,0.0,183.6,251.0,79
O51016,2025-08-14,C10080,Repeat,Email Campaign,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,111.0,40
O51016,2025-08-14,C10080,Repeat,Email Campaign,West,P1007,Outerwear,Layer Jacket,196.0,2,0.1,352.8,169.0,40
O51017,2025-09-05,C10212,Repeat,Email Campaign,Midwest,P1000,Tops,Classic Tee,78.0,3,0.15,198.9,104.0,49
O51017,2025-09-05,C10212,Repeat,Email Campaign,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.15,60.35,71.0,67
O51018,2025-04-15,C10237,New,Organic Search,Midwest,P1008,Outerwear,Transit Coat,218.0,3,0.05,621.3,242.0,47
O51018,2025-04-15,C10237,New,Organic Search,Midwest,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,103.0,49
O51019,2025-11-07,C10174,VIP,Mobile App,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.0,505.76,240.0,47
O51019,2025-11-07,C10174,VIP,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,168.0,40
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,70.0,67
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,257.0,61
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,225.0,81
O51021,2025-06-13,C10367,Repeat,Mobile App,South,P1009,Dresses,Wrap Dress,179.2,1,0.15,152.32,110.0,40
O51022,2025-06-26,C10375,New,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,197.0,79
O51022,2025-06-26,C10375,New,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,250.0,79
O51023,2025-03-08,C10204,Repeat,Mobile App,Midwest,P1013,loungewear,Relaxed Jogger,85.0,1,0.0,85.0,249.0,79
O51023,2025-03-08,C10204,Repeat,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,69.0,67
O51024,2025-07-09,C10389,Repeat,Organic Search,West,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,102.0,49
O51025,2025-10-15,C10263,New,WEB,South,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,167.0,40
O51025,2025-10-15,C10263,New,Web,South,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,255.0,61
O51025,2025-10-15,C10263,New,Web,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,224.0,81
O51026,2025-06-13,C10054,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,158.0,72
O51026,2025-06-13,C10054,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,118.0,41
O51027,2025-08-27,C10123,VIP,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,254.0,61
O51028,2025-05-17,C10062,Repeat,Email Campaign,Midwest,P1009,Dresses,Wrap Dress,179.2,1,0.1,161.28,109.0,40
O51029,2025-05-07,C10230,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,195.0,79
O51030,2025-02-19,C10072,New,Organic Search,West,P1005,bottoms,Weekend Skirt,109.0,1,0.0,109.0,117.0,41
O51031,2025-05-29,C10025,New,Paid Social,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,2,0.05,222.3,192.0,49
O51031,2025-05-29,C10025,New,Paid Social,Midwest,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,193.0,79
O51032,2025-11-12,C10196,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,248.0,79
O51032,2025-11-12,C10196,New,Paid Social,Northeast,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,239.0,47
O51033,2025-05-08,C10214,Repeat,Web,Northeast,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,182.0,75
O51034,2025-06-17,C10081,Repeat,Mobile App,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,$109.00,116.0,41
O51034,2025-06-17,C10081,Repeat,Mobile App,Northeast,P1009,Dresses,Wrap Dress,179.2,2,0.15,304.64,107.0,40
O51035,2025-06-10,C10295,Repeat,Paid Social,South,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,67.0,67
O51035,2025-06-10,C10295,Repeat,Paid Social,South,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,157.0,72
O51036,2025-03-23,C10097,New,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.05,169.1,252.0,61
O51037,2025-09-21,C10255,Repeat,Organic Search,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,275.0,67
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,238.0,47
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,191.0,79
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,156.0,72
O51039,2025-01-12,C10254,New,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.2,$185.60,189.0,79
O51040,2025-07-21,C10046,VIP,Mobile App,West,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,166.0,40
O51040,2025-07-21,C10046,VIP,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,190.0,49
O51041,2025-08-23,C10258,Repeat,Web,Northeast,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,154.0,72
O51042,2025-04-21,C10123,Repeat,Organic Search,West,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,250.0,61
O51042,2025-04-21,C10123,Repeat,ORGANIC SEARCH,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.15,72.25,247.0,79
O51043,2025-06-30,C10298,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,245.0,79
O51044,2025-01-26,C10024,Repeat,Web,West,P1012,Loungewear,Soft Set,84.24,1,0.2,67.39,223.0,81
O51045,2025-09-11,C10144,Repeat,Web,South,P1008,Outerwear,Transit Coat,252.88,1,0.05,240.24,237.0,47
O51046,2025-12-01,C10305,Repeat,Organic Search,South,P1000,Tops,Classic Tee,78.0,3,0.1,210.6,99.0,49
O51047,2025-08-29,C10344,Repeat,Email Campaign,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,188.0,79
O51047,2025-08-29,C10344,Repeat,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,284.0,51
O51048,2025-10-02,C10146,VIP,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,3,0.0,351.0,187.0,49
O51049,2025-02-25,C10004,New,Organic Search,West,P1000,Tops,Classic Tee,78.0,2,0.05,148.2,97.0,49
O51050,2025-03-10,C10220,Repeat,Paid Social,South,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,94.0,49
O51051,2025-07-07,C10135,Repeat,WEB,,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,181.0,75
O51051,2025-07-07,C10135,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,115.0,41
O51052,2025-07-26,C10391,Repeat,Web,Northeast,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,246.0,77
O51053,2025-01-24,C10187,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,273.0,67
O51053,2025-01-24,C10187,Repeat,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,187.0,79
O51054,2025-01-27,C10205,New,Paid Social,West,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,249.0,61
O51055,2025-10-15,C10291,Repeat,Organic Search,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,114.0,41
O51056,2025-07-05,C10099,Repeat,Web,West,P1009,Dresses,Wrap Dress,179.2,1,0.0,179.2,106.0,40
O51057,2025-05-28,C10283,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,151.0,72
O51058,2025-07-17,C10037,Repeat,Mobile App,West,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,245.0,77
O51059,2025-08-19,C10258,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,186.0,49
O51060,2025-10-09,C10391,Repeat,Organic Search,Northeast,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,148.0,72
O51060,2025-10-09,C10391,Repeat,Organic Search,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.1,196.2,112.0,41
O51061,2025-11-16,C10143,VIP,Email Campaign,West,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,146.0,72
O51062,2025-11-09,C10348,VIP,Email Campaign,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.2,87.2,111.0,41
O51063,2025-03-07,C10060,New,Mobile App,Midwest,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,186.0,79
O51063,2025-03-07,C10060,New,Mobile App,Midwest,P1000,Tops,Classic Tee,78.0,1,0.2,62.4,93.0,49
O51064,2025-07-21,C10049,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,272.0,67
O51064,2025-07-21,C10049,Repeat,Web,Northeast,P1008,Outerwear,Transit Coat,218.0,3,0.0,654.0,234.0,47
O51065,2025-06-23,C10191,Repeat,Organic Search,South,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,165.0,40
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,244.0,77
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,248.0,61
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,222.0,81
O51067,2025-03-15,C10386,Repeat,Web,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.2,113.6,180.0,75
O51068,2025-11-05,C10101,VIP,Paid Social,West,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,164.0,40
O51069,2025-07-25,C10260,Repeat,Mobile App,Midwest,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,178.0,75
O51069,2025-07-25,C10260,Repeat,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,270.0,67
O51070,2025-01-21,C10256,New,Paid Social,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,269.0,67
O51070,2025-01-21,C10256,New,Paid Social,South,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,176.0,75
O51071,2025-01-20,C10023,New,Paid Social,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,2,0.0,252.72,184.0,49
O51072,2025-06-20,C10070,Repeat,Email Campaign,Northeast,P1008,outerwear,Transit Coat,218.0,2,0.1,392.4,232.0,47
O51072,2025-06-20,C10070,Repeat,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.1,208.8,184.0,79
O51073,2025-08-31,C10411,Repeat,Paid Social,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,110.0,41
O51073,2025-08-31,C10411,Repeat,Paid Social,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,105.0,40
O51074,2025-08-22,C10265,VIP,Paid Social,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,244.0,79
O51074,2025-08-22,C10265,VIP,Paid Social,Midwest,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,283.0,51
O51075,2025-11-07,C10076,VIP,Web,West,P1003,Bottoms,Tailored Pant,89.0,2,0.05,169.1,246.0,61
O51075,2025-11-07,C10076,VIP,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,104.0,40
O51076,2025-03-13,C10263,Repeat,Paid Social,West,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,163.0,40
O51076,2025-03-13,C10263,Repeat,Paid Social,West,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,221.0,81
O51077,2025-11-10,C10167,Repeat,Web,West,P1001,Tops,Air Tunic,62.0,4,0.0,248.0,142.0,72
O51078,2025-03-25,C10163,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,4,0.0,640.0,100.0,40
O51078,2025-03-25,C10163,Repeat,Web,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,244.0,61
O51079,2025-11-12,C10201,VIP,Organic Search,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,220.0,81
O51079,2025-11-12,C10201,VIP,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,268.0,67
O51080,2025-06-03,C10378,Repeat,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,4,0.0,464.0,180.0,79
O51081,2025-06-22,C10303,New,Web,South,P1006,outerwear,Commuter Blazer,150.0,3,0.1,405.0,280.0,51
O51082,2025-09-18,C10259,Repeat,Organic Search,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.05,161.5,242.0,79
O51083,2025-09-08,C10272,VIP,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,$116.00,179.0,79
