order_id,order_date,customer_id,customer_segment,sales_channel,region,product_id,category,product_name,unit_price,quantity,discount_pct,revenue,inventory_on_hand,reorder_level,inventory_status,month,first_purchase_date,customer_tenure_days,is_repeat_customer,avg_unit_revenue
O51004,2025-11-30,C10135,Repeat,Mobile App,South,P1007,Outerwear,Layer Jacket,227.36,1,0.15,193.26,173.0,40,Healthy,2025-11,2025-01-20,314,True,193.26
O51004,2025-11-30,C10135,Repeat,Mobile App,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,186.0,75,Healthy,2025-11,2025-01-20,314,True,127.8
O51005,2025-10-20,C10107,Repeat,Email Campaign,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,285.0,51,Healthy,2025-10,2025-08-09,72,True,156.6
O51006,2025-11-13,C10213,New,Paid Social,Northeast,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,184.0,75,Healthy,2025-11,2025-10-26,18,True,142.0
O51007,2025-01-16,C10327,New,Organic Search,South,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,245.0,47,Healthy,2025-01,2025-01-16,0,False,207.1
O51007,2025-01-16,C10327,New,Organic Search,South,P1001,Tops,Air Tunic,62.0,4,0.05,235.6,160.0,72,Healthy,2025-01,2025-01-16,0,False,58.9
O51008,2025-11-18,C10254,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,119.0,41,Healthy,2025-11,2025-01-12,310,True,109.0
O51009,2025-05-29,C10279,Repeat,Email Campaign,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,248.0,77,Healthy,2025-05,2025-03-22,68,True,134.23
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1011,Dresses,Travel Dress,157.92,1,0.2,126.34,247.0,77,Healthy,2025-06,2025-02-07,117,True,126.34
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,226.0,81,Healthy,2025-06,2025-02-07,117,True,70.2
O51010,2025-06-04,C10328,Repeat,Email Campaign,West,P1000,Tops,Classic Tee,78.0,3,0.1,210.6,107.0,49,Healthy,2025-06,2025-02-07,117,True,70.2
O51011,2025-05-06,C10247,Repeat,Web,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.15,60.35,72.0,67,Low Stock Risk,2025-05,2025-04-09,27,True,60.35
O51012,2025-12-17,C10412,Repeat,Web,West,P1003,Bottoms,Tailored Pant,89.0,3,0.0,267.0,258.0,61,Healthy,2025-12,2025-03-03,289,True,89.0
O51013,2025-06-02,C10207,Repeat,Web,South,P1007,Outerwear,Layer Jacket,196.0,2,0.05,372.4,171.0,40,Healthy,2025-06,2025-01-11,142,True,186.2
O51014,2025-02-07,C10232,New,Organic Search,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,1,0.2,101.09,194.0,49,Healthy,2025-02,2025-02-06,1,True,101.09
O51015,2025-01-31,C10352,New,Organic Search,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,112.0,40,Healthy,2025-01,2025-01-03,28,True,160.0
O51015,2025-01-31,C10352,New,Organic Search,Midwest,P1013,Loungewear,Relaxed Jogger,91.8,2,0.0,183.6,251.0,79,Healthy,2025-01,2025-01-03,28,True,91.8
O51016,2025-08-14,C10080,Repeat,Email Campaign,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,111.0,40,Healthy,2025-08,2025-01-02,224,True,144.0
O51016,2025-08-14,C10080,Repeat,Email Campaign,West,P1007,Outerwear,Layer Jacket,196.0,2,0.1,352.8,169.0,40,Healthy,2025-08,2025-01-02,224,True,176.4
O51017,2025-09-05,C10212,Repeat,Email Campaign,Midwest,P1000,Tops,Classic Tee,78.0,3,0.15,198.9,104.0,49,Healthy,2025-09,2025-01-28,220,True,66.3
O51017,2025-09-05,C10212,Repeat,Email Campaign,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.15,60.35,71.0,67,Low Stock Risk,2025-09,2025-01-28,220,True,60.35
O51018,2025-04-15,C10237,New,Organic Search,Midwest,P1008,Outerwear,Transit Coat,218.0,3,0.05,621.3,242.0,47,Healthy,2025-04,2025-04-15,0,False,207.1
O51018,2025-04-15,C10237,New,Organic Search,Midwest,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,103.0,49,Healthy,2025-04,2025-04-15,0,False,70.2
O51019,2025-11-07,C10174,VIP,Mobile App,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.0,505.76,240.0,47,Healthy,2025-11,2025-01-07,304,True,252.88
O51019,2025-11-07,C10174,VIP,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,168.0,40,Healthy,2025-11,2025-01-07,304,True,227.36
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,70.0,67,Low Stock Risk,2025-06,2025-04-29,42,True,71.0
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,257.0,61,Healthy,2025-06,2025-04-29,42,True,75.65
O51020,2025-06-10,C10073,Repeat,Organic Search,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,225.0,81,Healthy,2025-06,2025-04-29,42,True,70.2
O51021,2025-06-13,C10367,Repeat,Mobile App,South,P1009,Dresses,Wrap Dress,179.2,1,0.15,152.32,110.0,40,Healthy,2025-06,2025-03-15,90,True,152.32
O51022,2025-06-26,C10375,New,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,197.0,79,Healthy,2025-06,2025-06-26,0,False,116.0
O51022,2025-06-26,C10375,New,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,250.0,79,Healthy,2025-06,2025-06-26,0,False,76.5
O51023,2025-03-08,C10204,Repeat,Mobile App,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,249.0,79,Healthy,2025-03,2025-03-08,0,False,85.0
O51023,2025-03-08,C10204,Repeat,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,69.0,67,Low Stock Risk,2025-03,2025-03-08,0,False,71.0
O51024,2025-07-09,C10389,Repeat,Organic Search,West,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,102.0,49,Healthy,2025-07,2025-01-27,163,True,70.2
O51025,2025-10-15,C10263,New,Web,South,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,167.0,40,Healthy,2025-10,2025-01-01,287,True,227.36
O51025,2025-10-15,C10263,New,Web,South,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,255.0,61,Healthy,2025-10,2025-01-01,287,True,89.0
O51025,2025-10-15,C10263,New,Web,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,224.0,81,Healthy,2025-10,2025-01-01,287,True,74.1
O51026,2025-06-13,C10054,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,158.0,72,Healthy,2025-06,2025-05-02,42,True,55.8
O51026,2025-06-13,C10054,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,118.0,41,Healthy,2025-06,2025-05-02,42,True,98.1
O51027,2025-08-27,C10123,VIP,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,254.0,61,Healthy,2025-08,2025-04-21,128,True,89.0
O51028,2025-05-17,C10062,Repeat,Email Campaign,Midwest,P1009,Dresses,Wrap Dress,179.2,1,0.1,161.28,109.0,40,Healthy,2025-05,2025-01-15,122,True,161.28
O51029,2025-05-07,C10230,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,195.0,79,Healthy,2025-05,2025-02-22,74,True,110.2
O51030,2025-02-19,C10072,New,Organic Search,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,117.0,41,Healthy,2025-02,2025-02-19,0,False,109.0
O51031,2025-05-29,C10025,New,Paid Social,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,2,0.05,222.3,192.0,49,Healthy,2025-05,2025-05-14,15,True,111.15
O51031,2025-05-29,C10025,New,Paid Social,Midwest,P1004,Bottoms,Easy Trouser,116.0,2,0.05,220.4,193.0,79,Healthy,2025-05,2025-05-14,15,True,110.2
O51032,2025-11-12,C10196,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,248.0,79,Healthy,2025-11,2025-04-08,218,True,80.75
O51032,2025-11-12,C10196,New,Paid Social,Northeast,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,239.0,47,Healthy,2025-11,2025-04-08,218,True,252.88
O51033,2025-05-08,C10214,Repeat,Web,Northeast,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,182.0,75,Healthy,2025-05,2025-03-24,45,True,159.04
O51034,2025-06-17,C10081,Repeat,Mobile App,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,116.0,41,Healthy,2025-06,2025-01-16,152,True,109.0
O51034,2025-06-17,C10081,Repeat,Mobile App,Northeast,P1009,Dresses,Wrap Dress,179.2,2,0.15,304.64,107.0,40,Healthy,2025-06,2025-01-16,152,True,152.32
O51035,2025-06-10,C10295,Repeat,Paid Social,South,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,67.0,67,Low Stock Risk,2025-06,2025-04-27,44,True,67.45
O51035,2025-06-10,C10295,Repeat,Paid Social,South,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,157.0,72,Healthy,2025-06,2025-04-27,44,True,52.7
O51036,2025-03-23,C10097,New,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.05,169.1,252.0,61,Healthy,2025-03,2025-02-13,38,True,84.55
O51037,2025-09-21,C10255,Repeat,Organic Search,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,275.0,67,Healthy,2025-09,2025-05-30,114,True,71.0
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,238.0,47,Healthy,2025-06,2025-05-30,8,True,218.0
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,191.0,79,Healthy,2025-06,2025-05-30,8,True,116.0
O51038,2025-06-07,C10255,Repeat,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,156.0,72,Healthy,2025-06,2025-05-30,8,True,52.7
O51039,2025-01-12,C10254,New,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.2,185.6,189.0,79,Healthy,2025-01,2025-01-12,0,False,92.8
O51040,2025-07-21,C10046,VIP,Mobile App,West,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,166.0,40,Healthy,2025-07,2025-02-13,158,True,186.2
O51040,2025-07-21,C10046,VIP,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,190.0,49,Healthy,2025-07,2025-02-13,158,True,117.0
O51041,2025-08-23,C10258,Repeat,Web,Northeast,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,154.0,72,Healthy,2025-08,2025-04-14,131,True,55.8
O51042,2025-04-21,C10123,Repeat,Organic Search,West,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,250.0,61,Healthy,2025-04,2025-04-21,0,False,80.1
O51042,2025-04-21,C10123,Repeat,Organic Search,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.15,72.25,247.0,79,Healthy,2025-04,2025-04-21,0,False,72.25
O51043,2025-06-30,C10298,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,245.0,79,Healthy,2025-06,2025-06-30,0,False,76.5
O51044,2025-01-26,C10024,Repeat,Web,West,P1012,Loungewear,Soft Set,84.24,1,0.2,67.39,223.0,81,Healthy,2025-01,2025-01-26,0,False,67.39
O51045,2025-09-11,C10144,Repeat,Web,South,P1008,Outerwear,Transit Coat,252.88,1,0.05,240.24,237.0,47,Healthy,2025-09,2025-06-02,101,True,240.24
O51046,2025-12-01,C10305,Repeat,Organic Search,South,P1000,Tops,Classic Tee,78.0,3,0.1,210.6,99.0,49,Healthy,2025-12,2025-01-11,324,True,70.2
O51047,2025-08-29,C10344,Repeat,Email Campaign,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,188.0,79,Healthy,2025-08,2025-02-26,184,True,104.4
O51047,2025-08-29,C10344,Repeat,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,284.0,51,Healthy,2025-08,2025-02-26,184,True,135.0
O51048,2025-10-02,C10146,VIP,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,3,0.0,351.0,187.0,49,Healthy,2025-10,2025-04-28,157,True,117.0
O51049,2025-02-25,C10004,New,Organic Search,West,P1000,Tops,Classic Tee,78.0,2,0.05,148.2,97.0,49,Healthy,2025-02,2025-02-25,0,False,74.1
O51050,2025-03-10,C10220,Repeat,Paid Social,South,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,94.0,49,Healthy,2025-03,2025-02-05,33,True,78.0
O51051,2025-07-07,C10135,Repeat,Web,Unknown,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,181.0,75,Healthy,2025-07,2025-01-20,168,True,159.04
O51051,2025-07-07,C10135,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,115.0,41,Healthy,2025-07,2025-01-20,168,True,103.55
O51052,2025-07-26,C10391,Repeat,Web,Northeast,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,246.0,77,Healthy,2025-07,2025-05-11,76,True,157.92
O51053,2025-01-24,C10187,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,273.0,67,Healthy,2025-01,2025-01-24,0,False,71.0
O51053,2025-01-24,C10187,Repeat,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,187.0,79,Healthy,2025-01,2025-01-24,0,False,104.4
O51054,2025-01-27,C10205,New,Paid Social,West,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,249.0,61,Healthy,2025-01,2025-01-27,0,False,84.55
O51055,2025-10-15,C10291,Repeat,Organic Search,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,114.0,41,Healthy,2025-10,2025-10-15,0,False,103.55
O51056,2025-07-05,C10099,Repeat,Web,West,P1009,Dresses,Wrap Dress,179.2,1,0.0,179.2,106.0,40,Healthy,2025-07,2025-06-28,7,True,179.2
O51057,2025-05-28,C10283,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,151.0,72,Healthy,2025-05,2025-01-11,137,True,58.9
O51058,2025-07-17,C10037,Repeat,Mobile App,West,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,245.0,77,Healthy,2025-07,2025-02-11,156,True,157.92
O51059,2025-08-19,C10258,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,186.0,49,Healthy,2025-08,2025-04-14,127,True,105.3
O51060,2025-10-09,C10391,Repeat,Organic Search,Northeast,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,148.0,72,Healthy,2025-10,2025-05-11,151,True,58.9
O51060,2025-10-09,C10391,Repeat,Organic Search,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.1,196.2,112.0,41,Healthy,2025-10,2025-05-11,151,True,98.1
O51061,2025-11-16,C10143,VIP,Email Campaign,West,P1001,Tops,Air Tunic,62.0,2,0.1,111.6,146.0,72,Healthy,2025-11,2025-01-17,303,True,55.8
O51062,2025-11-09,C10348,VIP,Email Campaign,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.2,87.2,111.0,41,Healthy,2025-11,2025-03-12,242,True,87.2
O51063,2025-03-07,C10060,New,Mobile App,Midwest,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,186.0,79,Healthy,2025-03,2025-03-07,0,False,116.0
O51063,2025-03-07,C10060,New,Mobile App,Midwest,P1000,Tops,Classic Tee,78.0,1,0.2,62.4,93.0,49,Healthy,2025-03,2025-03-07,0,False,62.4
O51064,2025-07-21,C10049,Repeat,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,272.0,67,Healthy,2025-07,2025-05-01,81,True,67.45
O51064,2025-07-21,C10049,Repeat,Web,Northeast,P1008,Outerwear,Transit Coat,218.0,3,0.0,654.0,234.0,47,Healthy,2025-07,2025-05-01,81,True,218.0
O51065,2025-06-23,C10191,Repeat,Organic Search,South,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,165.0,40,Healthy,2025-06,2025-04-25,59,True,196.0
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,244.0,77,Healthy,2025-07,2025-06-02,35,True,157.92
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,248.0,61,Healthy,2025-07,2025-06-02,35,True,80.1
O51066,2025-07-07,C10285,Repeat,Organic Search,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,222.0,81,Healthy,2025-07,2025-06-02,35,True,74.1
O51067,2025-03-15,C10386,Repeat,Web,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.2,113.6,180.0,75,Healthy,2025-03,2025-03-15,0,False,113.6
O51068,2025-11-05,C10101,VIP,Paid Social,West,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,164.0,40,Healthy,2025-11,2025-03-30,220,True,227.36
O51069,2025-07-25,C10260,Repeat,Mobile App,Midwest,P1010,Dresses,Shift Dress,159.04,2,0.0,318.08,178.0,75,Healthy,2025-07,2025-04-25,91,True,159.04
O51069,2025-07-25,C10260,Repeat,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,270.0,67,Healthy,2025-07,2025-04-25,91,True,67.45
O51070,2025-01-21,C10256,New,Paid Social,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,269.0,67,Healthy,2025-01,2025-01-21,0,False,71.0
O51070,2025-01-21,C10256,New,Paid Social,South,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,176.0,75,Healthy,2025-01,2025-01-21,0,False,142.0
O51071,2025-01-20,C10023,New,Paid Social,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,2,0.0,252.72,184.0,49,Healthy,2025-01,2025-01-20,0,False,126.36
O51072,2025-06-20,C10070,Repeat,Email Campaign,Northeast,P1008,Outerwear,Transit Coat,218.0,2,0.1,392.4,232.0,47,Healthy,2025-06,2025-01-20,151,True,196.2
O51072,2025-06-20,C10070,Repeat,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,2,0.1,208.8,184.0,79,Healthy,2025-06,2025-01-20,151,True,104.4
O51073,2025-08-31,C10411,Repeat,Paid Social,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,110.0,41,Healthy,2025-08,2025-02-28,184,True,103.55
O51073,2025-08-31,C10411,Repeat,Paid Social,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,105.0,40,Healthy,2025-08,2025-02-28,184,True,152.0
O51074,2025-08-22,C10265,VIP,Paid Social,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,244.0,79,Healthy,2025-08,2025-03-20,155,True,76.5
O51074,2025-08-22,C10265,VIP,Paid Social,Midwest,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,283.0,51,Healthy,2025-08,2025-03-20,155,True,150.0
O51075,2025-11-07,C10076,VIP,Web,West,P1003,Bottoms,Tailored Pant,89.0,2,0.05,169.1,246.0,61,Healthy,2025-11,2025-03-26,226,True,84.55
O51075,2025-11-07,C10076,VIP,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,104.0,40,Healthy,2025-11,2025-03-26,226,True,144.0
O51076,2025-03-13,C10263,Repeat,Paid Social,West,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,163.0,40,Healthy,2025-03,2025-01-01,71,True,176.4
O51076,2025-03-13,C10263,Repeat,Paid Social,West,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,221.0,81,Healthy,2025-03,2025-01-01,71,True,74.1
O51077,2025-11-10,C10167,Repeat,Web,West,P1001,Tops,Air Tunic,62.0,4,0.0,248.0,142.0,72,Healthy,2025-11,2025-02-14,269,True,62.0
O51078,2025-03-25,C10163,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,4,0.0,640.0,100.0,40,Healthy,2025-03,2025-03-25,0,False,160.0
O51078,2025-03-25,C10163,Repeat,Web,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.1,160.2,244.0,61,Healthy,2025-03,2025-03-25,0,False,80.1
O51079,2025-11-12,C10201,VIP,Organic Search,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,220.0,81,Healthy,2025-11,2025-11-12,0,False,74.1
O51079,2025-11-12,C10201,VIP,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,268.0,67,Healthy,2025-11,2025-11-12,0,False,71.0
O51080,2025-06-03,C10378,Repeat,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,4,0.0,464.0,180.0,79,Healthy,2025-06,2025-01-20,134,True,116.0
O51081,2025-06-22,C10303,New,Web,South,P1006,Outerwear,Commuter Blazer,150.0,3,0.1,405.0,280.0,51,Healthy,2025-06,2025-06-22,0,False,135.0
O51082,2025-09-18,C10259,Repeat,Organic Search,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.05,161.5,242.0,79,Healthy,2025-09,2025-04-19,152,True,80.75
O51083,2025-09-08,C10272,VIP,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,179.0,79,Healthy,2025-09,2025-09-08,0,False,116.0
O51083,2025-09-08,C10272,VIP,Mobile App,West,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,267.0,67,Healthy,2025-09,2025-09-08,0,False,63.9
O51084,2025-10-16,C10362,New,Paid Social,Midwest,P1004,Bottoms,Easy Trouser,116.0,3,0.15,295.8,176.0,79,Healthy,2025-10,2025-10-01,15,True,98.6
O51084,2025-10-16,C10362,New,Paid Social,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,109.0,41,Healthy,2025-10,2025-10-01,15,True,103.55
O51084,2025-10-16,C10362,New,Paid Social,Midwest,P1000,Tops,Classic Tee,78.0,1,0.05,74.1,92.0,49,Healthy,2025-10,2025-10-01,15,True,74.1
O51085,2025-09-01,C10153,VIP,Organic Search,West,P1007,Outerwear,Layer Jacket,227.36,1,0.0,227.36,162.0,40,Healthy,2025-09,2025-03-22,163,True,227.36
O51086,2025-01-09,C10417,New,Mobile App,South,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,279.0,51,Healthy,2025-01,2025-01-09,0,False,150.0
O51087,2025-06-19,C10188,New,Email Campaign,Midwest,P1005,Bottoms,Weekend Skirt,109.0,2,0.1,196.2,107.0,41,Healthy,2025-06,2025-05-27,23,True,98.1
O51087,2025-06-19,C10188,New,Email Campaign,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.15,66.3,219.0,81,Healthy,2025-06,2025-05-27,23,True,66.3
O51088,2025-02-26,C10344,New,Web,West,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,266.0,67,Healthy,2025-02,2025-02-26,0,False,63.9
O51089,2025-10-26,C10213,VIP,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.2,68.0,241.0,79,Healthy,2025-10,2025-10-26,0,False,68.0
O51089,2025-10-26,C10213,VIP,Web,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.05,133.95,243.0,77,Healthy,2025-10,2025-10-26,0,False,133.95
O51090,2025-12-19,C10157,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,91.8,4,0.05,348.84,237.0,79,Healthy,2025-12,2025-03-23,271,True,87.21
O51091,2025-01-14,C10322,New,Email Campaign,Midwest,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,91.0,49,Healthy,2025-01,2025-01-14,0,False,70.2
O51091,2025-01-14,C10322,New,Email Campaign,Midwest,P1013,Loungewear,Relaxed Jogger,91.8,1,0.1,82.62,236.0,79,Healthy,2025-01,2025-01-14,0,False,82.62
O51092,2025-08-31,C10305,New,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,3,0.0,267.0,241.0,61,Healthy,2025-08,2025-01-11,232,True,89.0
O51092,2025-08-31,C10305,New,Organic Search,Northeast,P1002,Tops,Everyday Shirt,71.0,3,0.05,202.35,263.0,67,Healthy,2025-08,2025-01-11,232,True,67.45
O51093,2025-12-02,C10135,Repeat,Organic Search,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,106.0,41,Healthy,2025-12,2025-01-20,316,True,103.55
O51093,2025-12-02,C10135,Repeat,Organic Search,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,40.0,40,Low Stock Risk,2025-12,2025-01-20,316,True,144.0
O51094,2025-10-24,C10400,Repeat,Email Campaign,South,P1002,Tops,Everyday Shirt,71.0,1,0.2,56.8,262.0,67,Healthy,2025-10,2025-01-22,275,True,56.8
O51095,2025-04-27,C10295,VIP,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,2,0.05,222.3,182.0,49,Healthy,2025-04,2025-04-27,0,False,111.15
O51095,2025-04-27,C10295,VIP,Mobile App,West,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,242.0,77,Healthy,2025-04,2025-04-27,0,False,157.92
O51095,2025-04-27,C10295,VIP,Mobile App,West,P1006,Outerwear,Commuter Blazer,150.0,4,0.0,600.0,275.0,51,Healthy,2025-04,2025-04-27,0,False,150.0
O51096,2025-01-27,C10369,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,105.0,41,Healthy,2025-01,2025-01-27,0,False,92.65
O51097,2025-09-03,C10298,Repeat,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,235.0,79,Healthy,2025-09,2025-06-30,65,True,76.5
O51098,2025-09-26,C10087,VIP,Web,Northeast,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,140.0,72,Healthy,2025-09,2025-03-31,179,True,62.0
O51098,2025-09-26,C10087,VIP,Web,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,240.0,61,Healthy,2025-09,2025-03-31,179,True,84.55
O51098,2025-09-26,C10087,VIP,Web,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.0,505.76,230.0,47,Healthy,2025-09,2025-03-31,179,True,252.88
O51099,2025-11-14,C10322,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,103.0,41,Healthy,2025-11,2025-01-14,304,True,109.0
O51100,2025-07-14,C10396,Repeat,Paid Social,Northeast,P1008,Outerwear,Transit Coat,218.0,3,0.05,621.3,227.0,47,Healthy,2025-07,2025-05-14,61,True,207.1
O51101,2025-12-15,C10075,Repeat,Paid Social,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,261.0,67,Healthy,2025-12,2025-01-13,336,True,71.0
O51102,2025-01-17,C10124,New,Email Campaign,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.15,127.5,274.0,51,Healthy,2025-01,2025-01-17,0,False,127.5
O51102,2025-01-17,C10124,New,Email Campaign,West,P1011,Dresses,Travel Dress,141.0,1,0.1,126.9,241.0,77,Healthy,2025-01,2025-01-17,0,False,126.9
